Hxa_bar,Hxb_bar,azimuth,cov_group,d,date,days,dep,elevation,error_var,height,index,kind,lat,lon,next,number,platform_dir1,platform_dir2,platform_dir3,platform_height,platform_key,platform_lon,platform_lat,platform_nyquist,platform_vert_coord,previous,sdHxa,sdHxb,seconds,utime,value,vert_coord,x,x_m,y,y_m,z
,,165.25642,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.80838,-97.32422,,,,,,,,,,,,,,,74100,1715200500,11.296793653481018,,12500.016,,-47500.0,,5000
,,163.23743,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.862373,-97.32422,,,,,,,,,,,,,,,74100,1715200500,11.074163731313888,,12500.016,,-41500.0,,5000
,,160.60216,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.91637,-97.32422,,,,,,,,,,,,,,,74100,1715200500,15.165060500485197,,12500.016,,-35500.0,,5000
,,157.03621,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.970364,-97.32422,,,,,,,,,,,,,,,74100,1715200500,19.746611241747928,,12500.016,,-29500.0,,5000
,,151.99078,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.024353,-97.32422,,,,,,,,,,,,,,,74100,1715200500,16.502169282577142,,12500.016,,-23500.0,,5000
,,144.46227,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.078346,-97.32422,,,,,,,,,,,,,,,74100,1715200500,12.721716494322436,,12500.016,,-17499.984,,5000
,,132.61398,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.13234,-97.32422,,,,,,,,,,,,,,,74100,1715200500,13.297604404423566,,12500.016,,-11499.984,,5000
,,160.92488,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.754387,-97.25812,,,,,,,,,,,,,,,74100,1715200500,10.730474505528036,,18500.016,,-53499.992,,5000
,,158.72038,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.80838,-97.25812,,,,,,,,,,,,,,,74100,1715200500,9.845244788178604,,18500.016,,-47500.0,,5000
,,155.97346,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.862373,-97.25812,,,,,,,,,,,,,,,74100,1715200500,13.003254333150608,,18500.016,,-41500.0,,5000
,,152.47475,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.91637,-97.25812,,,,,,,,,,,,,,,74100,1715200500,15.807429132012203,,18500.016,,-35500.0,,5000
,,147.90738,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.970364,-97.25812,,,,,,,,,,,,,,,74100,1715200500,16.595064101254764,,18500.016,,-29500.0,,5000
,,141.78896,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.024353,-97.25812,,,,,,,,,,,,,,,74100,1715200500,15.271380809200195,,18500.016,,-23500.0,,5000
,,133.4088,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.078346,-97.25812,,,,,,,,,,,,,,,74100,1715200500,14.359100574388322,,18500.016,,-17499.984,,5000
,,121.86592,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.13234,-97.25812,,,,,,,,,,,,,,,74100,1715200500,13.58704331510637,,18500.016,,-11499.984,,5000
,,155.39485,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.754387,-97.19201,,,,,,,,,,,,,,,74100,1715200500,11.704939183178794,,24500.016,,-53499.992,,5000
,,152.71577,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.80838,-97.19201,,,,,,,,,,,,,,,74100,1715200500,11.72469002619141,,24500.016,,-47500.0,,5000
,,149.44402,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.862373,-97.19201,,,,,,,,,,,,,,,74100,1715200500,12.380655885044462,,24500.016,,-41500.0,,5000
,,145.38884,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.91637,-97.19201,,,,,,,,,,,,,,,74100,1715200500,14.440879669832213,,24500.016,,-35500.0,,5000
,,140.29005,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.970364,-97.19201,,,,,,,,,,,,,,,74100,1715200500,15.168326715671583,,24500.016,,-29500.0,,5000
,,133.80649,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.024353,-97.19201,,,,,,,,,,,,,,,74100,1715200500,13.196028044955938,,24500.016,,-23500.0,,5000
,,125.53764,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.078346,-97.19201,,,,,,,,,,,,,,,74100,1715200500,13.18181747043792,,24500.016,,-17499.984,,5000
,,115.144745,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.13234,-97.19201,,,,,,,,,,,,,,,74100,1715200500,12.819904497104403,,24500.016,,-11499.984,,5000
,,147.29524,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.80838,-97.12591,,,,,,,,,,,,,,,74100,1715200500,11.970277673588157,,30500.016,,-47500.0,,5000
,,143.68634,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.862373,-97.12591,,,,,,,,,,,,,,,74100,1715200500,13.092329342683229,,30500.016,,-41500.0,,5000
,,139.3323,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.91637,-97.12591,,,,,,,,,,,,,,,74100,1715200500,12.142262173069923,,30500.016,,-35500.0,,5000
,,134.04514,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.970364,-97.12591,,,,,,,,,,,,,,,74100,1715200500,14.997504152865702,,30500.016,,-29500.0,,5000
,,127.61394,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.024353,-97.12591,,,,,,,,,,,,,,,74100,1715200500,13.069089383404275,,30500.016,,-23500.0,,5000
,,119.845894,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,35.078346,-97.12591,,,,,,,,,,,,,,,74100,1715200500,13.318213647879475,,30500.016,,-17499.984,,5000
,,138.66777,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.862373,-97.05981,,,,,,,,,,,,,,,74100,1715200500,12.770870656629256,,36500.016,,-41500.0,,5000
,,134.20427,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.91637,-97.05981,,,,,,,,,,,,,,,74100,1715200500,13.201833190662,,36500.016,,-35500.0,,5000
,,134.31793,,,2024-05-08 20:35:00,633344000,,0,4,5000,,11,34.862373,-96.99369,,,,,,,,,,,,,,,74100,1715200500,12.318669813639872,,42500.016,,-41500.0,,5000
,,-153.6767,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.72085,,,,,,,,,,,,,,,74100,1715200500,33.418601989746094,,-23500.0,,-47500.0,,5000
,,-150.47864,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.72085,,,,,,,,,,,,,,,74100,1715200500,13.445566177368164,,-23500.0,,-41500.0,,5000
,,-135.0,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.72085,,,,,,,,,,,,,,,74100,1715200500,45.781089782714844,,-23500.0,,-23500.0,,5000
,,-126.674324,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.72085,,,,,,,,,,,,,,,74100,1715200500,10.61297607421875,,-23500.0,,-17499.984,,5000
,,-159.77515,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.65474,,,,,,,,,,,,,,,74100,1715200500,27.167644500732422,,-17499.984,,-47500.0,,5000
,,-157.1355,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.65474,,,,,,,,,,,,,,,74100,1715200500,44.40153121948242,,-17499.984,,-41500.0,,5000
,,-153.75867,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.65474,,,,,,,,,,,,,,,74100,1715200500,31.725845336914062,,-17499.984,,-35500.0,,5000
,,-149.32274,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.65474,,,,,,,,,,,,,,,74100,1715200500,23.67093849182129,,-17499.984,,-29500.0,,5000
,,-143.32567,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.65474,,,,,,,,,,,,,,,74100,1715200500,41.97865295410156,,-17499.984,,-23500.0,,5000
,,-135.0,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.65474,,,,,,,,,,,,,,,74100,1715200500,24.222490310668945,,-17499.984,,-17499.984,,5000
,,-166.39029,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.58864,,,,,,,,,,,,,,,74100,1715200500,30.173614501953125,,-11499.984,,-47500.0,,5000
,,-164.51152,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.58864,,,,,,,,,,,,,,,74100,1715200500,42.932106018066406,,-11499.984,,-41500.0,,5000
,,-162.05061,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.58864,,,,,,,,,,,,,,,74100,1715200500,39.296852111816406,,-11499.984,,-35500.0,,5000
,,-158.70267,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.58864,,,,,,,,,,,,,,,74100,1715200500,36.266571044921875,,-11499.984,,-29500.0,,5000
,,-153.92467,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.58864,,,,,,,,,,,,,,,74100,1715200500,50.76827621459961,,-11499.984,,-23500.0,,5000
,,-146.68938,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.58864,,,,,,,,,,,,,,,74100,1715200500,6.356866836547852,,-11499.984,,-17499.984,,5000
,,-173.39517,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.52254,,,,,,,,,,,,,,,74100,1715200500,21.936634063720703,,-5499.9844,,-47500.0,,5000
,,-172.4506,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.52254,,,,,,,,,,,,,,,74100,1715200500,31.859464645385742,,-5499.9844,,-41500.0,,5000
,,-171.19324,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.52254,,,,,,,,,,,,,,,74100,1715200500,33.21036148071289,,-5499.9844,,-35500.0,,5000
,,-169.43901,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.52254,,,,,,,,,,,,,,,74100,1715200500,35.48957824707031,,-5499.9844,,-29500.0,,5000
,,-166.82747,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.52254,,,,,,,,,,,,,,,74100,1715200500,41.88148498535156,,-5499.9844,,-23500.0,,5000
,,-162.55284,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.52254,,,,,,,,,,,,,,,74100,1715200500,9.931671142578125,,-5499.9844,,-17499.984,,5000
,,179.3969,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.45643,,,,,,,,,,,,,,,74100,1715200500,2.6135692596435547,,500.01562,,-47500.0,,5000
,,179.3097,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.45643,,,,,,,,,,,,,,,74100,1715200500,19.48322868347168,,500.01562,,-41500.0,,5000
,,179.19304,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.45643,,,,,,,,,,,,,,,74100,1715200500,28.028026580810547,,500.01562,,-35500.0,,5000
,,179.02895,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.45643,,,,,,,,,,,,,,,74100,1715200500,28.448123931884766,,500.01562,,-29500.0,,5000
,,178.78108,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.45643,,,,,,,,,,,,,,,74100,1715200500,22.462539672851562,,500.01562,,-23500.0,,5000
,,178.36337,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.45643,,,,,,,,,,,,,,,74100,1715200500,7.676258087158203,,500.01562,,-17499.984,,5000
,,173.07277,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.754387,-97.39032,,,,,,,,,,,,,,,74100,1715200500,3.330881118774414,,6500.0156,,-53499.992,,5000
,,172.2079,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.39032,,,,,,,,,,,,,,,74100,1715200500,11.740117073059082,,6500.0156,,-47500.0,,5000
,,171.09827,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.39032,,,,,,,,,,,,,,,74100,1715200500,19.866043090820312,,6500.0156,,-41500.0,,5000
,,169.62413,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.39032,,,,,,,,,,,,,,,74100,1715200500,26.978778839111328,,6500.0156,,-35500.0,,5000
,,167.57402,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.39032,,,,,,,,,,,,,,,74100,1715200500,30.742055892944336,,6500.0156,,-29500.0,,5000
,,164.53874,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.39032,,,,,,,,,,,,,,,74100,1715200500,27.554052352905273,,6500.0156,,-23500.0,,5000
,,159.6235,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.39032,,,,,,,,,,,,,,,74100,1715200500,17.718090057373047,,6500.0156,,-17499.984,,5000
,,166.84903,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.754387,-97.32422,,,,,,,,,,,,,,,74100,1715200500,5.832167625427246,,12500.016,,-53499.992,,5000
,,165.25642,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.32422,,,,,,,,,,,,,,,74100,1715200500,13.380496978759766,,12500.016,,-47500.0,,5000
,,163.23743,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.32422,,,,,,,,,,,,,,,74100,1715200500,18.41774559020996,,12500.016,,-41500.0,,5000
,,160.60216,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.32422,,,,,,,,,,,,,,,74100,1715200500,24.795818328857422,,12500.016,,-35500.0,,5000
,,157.03621,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.32422,,,,,,,,,,,,,,,74100,1715200500,30.05739402770996,,12500.016,,-29500.0,,5000
,,151.99078,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.32422,,,,,,,,,,,,,,,74100,1715200500,24.71432113647461,,12500.016,,-23500.0,,5000
,,144.46227,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.32422,,,,,,,,,,,,,,,74100,1715200500,18.14015007019043,,12500.016,,-17499.984,,5000
,,132.61398,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.13234,-97.32422,,,,,,,,,,,,,,,74100,1715200500,2.6188161373138428,,12500.016,,-11499.984,,5000
,,160.92488,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.754387,-97.25812,,,,,,,,,,,,,,,74100,1715200500,4.2202863693237305,,18500.016,,-53499.992,,5000
,,158.72038,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.25812,,,,,,,,,,,,,,,74100,1715200500,13.249560356140137,,18500.016,,-47500.0,,5000
,,155.97346,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.25812,,,,,,,,,,,,,,,74100,1715200500,15.105451583862305,,18500.016,,-41500.0,,5000
,,152.47475,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.25812,,,,,,,,,,,,,,,74100,1715200500,19.809085845947266,,18500.016,,-35500.0,,5000
,,147.90738,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.25812,,,,,,,,,,,,,,,74100,1715200500,26.62067413330078,,18500.016,,-29500.0,,5000
,,141.78896,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.25812,,,,,,,,,,,,,,,74100,1715200500,16.435937881469727,,18500.016,,-23500.0,,5000
,,133.4088,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.25812,,,,,,,,,,,,,,,74100,1715200500,12.31867790222168,,18500.016,,-17499.984,,5000
,,121.86592,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.13234,-97.25812,,,,,,,,,,,,,,,74100,1715200500,6.216711521148682,,18500.016,,-11499.984,,5000
,,155.39485,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.754387,-97.19201,,,,,,,,,,,,,,,74100,1715200500,2.510637044906616,,24500.016,,-53499.992,,5000
,,152.71577,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.19201,,,,,,,,,,,,,,,74100,1715200500,9.984090805053711,,24500.016,,-47500.0,,5000
,,149.44402,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.19201,,,,,,,,,,,,,,,74100,1715200500,13.138474464416504,,24500.016,,-41500.0,,5000
,,145.38884,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.19201,,,,,,,,,,,,,,,74100,1715200500,22.503507614135742,,24500.016,,-35500.0,,5000
,,140.29005,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.19201,,,,,,,,,,,,,,,74100,1715200500,25.28514862060547,,24500.016,,-29500.0,,5000
,,133.80649,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.19201,,,,,,,,,,,,,,,74100,1715200500,13.628921508789062,,24500.016,,-23500.0,,5000
,,125.53764,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.19201,,,,,,,,,,,,,,,74100,1715200500,10.18201732635498,,24500.016,,-17499.984,,5000
,,115.144745,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.13234,-97.19201,,,,,,,,,,,,,,,74100,1715200500,4.800878047943115,,24500.016,,-11499.984,,5000
,,147.29524,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.80838,-97.12591,,,,,,,,,,,,,,,74100,1715200500,5.360207557678223,,30500.016,,-47500.0,,5000
,,143.68634,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.12591,,,,,,,,,,,,,,,74100,1715200500,9.916893005371094,,30500.016,,-41500.0,,5000
,,139.3323,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.12591,,,,,,,,,,,,,,,74100,1715200500,14.588927268981934,,30500.016,,-35500.0,,5000
,,134.04514,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.970364,-97.12591,,,,,,,,,,,,,,,74100,1715200500,18.459548950195312,,30500.016,,-29500.0,,5000
,,127.61394,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.024353,-97.12591,,,,,,,,,,,,,,,74100,1715200500,3.2032370567321777,,30500.016,,-23500.0,,5000
,,119.845894,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,35.078346,-97.12591,,,,,,,,,,,,,,,74100,1715200500,4.6858696937561035,,30500.016,,-17499.984,,5000
,,138.66777,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-97.05981,,,,,,,,,,,,,,,74100,1715200500,5.8220601081848145,,36500.016,,-41500.0,,5000
,,134.20427,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.91637,-97.05981,,,,,,,,,,,,,,,74100,1715200500,3.277367353439331,,36500.016,,-35500.0,,5000
,,134.31793,,,2024-05-08 20:35:00,633344000,,0,4,5000,,12,34.862373,-96.99369,,,,,,,,,,,,,,,74100,1715200500,0.9222867488861084,,42500.016,,-41500.0,,5000
,,-153.6767,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.72085,,,,,,,,,,,,,,,74100,1715200500,12.415514817941585,,-23500.0,,-47500.0,,8000
,,-150.47864,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.72085,,,,,,,,,,,,,,,74100,1715200500,11.869871864858624,,-23500.0,,-41500.0,,8000
,,-135.0,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.72085,,,,,,,,,,,,,,,74100,1715200500,14.790950025717507,,-23500.0,,-23500.0,,8000
,,-126.674324,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.72085,,,,,,,,,,,,,,,74100,1715200500,12.134047503167153,,-23500.0,,-17499.984,,8000
,,-159.77515,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.65474,,,,,,,,,,,,,,,74100,1715200500,12.766720389386478,,-17499.984,,-47500.0,,8000
,,-157.1355,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.65474,,,,,,,,,,,,,,,74100,1715200500,5.545675909033463,,-17499.984,,-41500.0,,8000
,,-153.75867,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.91637,-97.65474,,,,,,,,,,,,,,,74100,1715200500,11.347355980245652,,-17499.984,,-35500.0,,8000
,,-149.32274,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.970364,-97.65474,,,,,,,,,,,,,,,74100,1715200500,16.305855567591948,,-17499.984,,-29500.0,,8000
,,-143.32567,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.65474,,,,,,,,,,,,,,,74100,1715200500,15.019581115975626,,-17499.984,,-23500.0,,8000
,,-135.0,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.65474,,,,,,,,,,,,,,,74100,1715200500,11.95955884586644,,-17499.984,,-17499.984,,8000
,,-166.39029,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.58864,,,,,,,,,,,,,,,74100,1715200500,9.306426309590236,,-11499.984,,-47500.0,,8000
,,-164.51152,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.58864,,,,,,,,,,,,,,,74100,1715200500,5.669809102307994,,-11499.984,,-41500.0,,8000
,,-162.05061,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.91637,-97.58864,,,,,,,,,,,,,,,74100,1715200500,10.63557275642566,,-11499.984,,-35500.0,,8000
,,-158.70267,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.970364,-97.58864,,,,,,,,,,,,,,,74100,1715200500,11.913071059093483,,-11499.984,,-29500.0,,8000
,,-153.92467,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.58864,,,,,,,,,,,,,,,74100,1715200500,8.977905360112345,,-11499.984,,-23500.0,,8000
,,-146.68938,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.58864,,,,,,,,,,,,,,,74100,1715200500,10.557113825261752,,-11499.984,,-17499.984,,8000
,,-173.39517,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.52254,,,,,,,,,,,,,,,74100,1715200500,11.421142475285762,,-5499.9844,,-47500.0,,8000
,,-172.4506,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.52254,,,,,,,,,,,,,,,74100,1715200500,9.515191693179531,,-5499.9844,,-41500.0,,8000
,,-171.19324,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.91637,-97.52254,,,,,,,,,,,,,,,74100,1715200500,11.405761397469178,,-5499.9844,,-35500.0,,8000
,,-169.43901,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.970364,-97.52254,,,,,,,,,,,,,,,74100,1715200500,10.858729290707174,,-5499.9844,,-29500.0,,8000
,,-166.82747,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.52254,,,,,,,,,,,,,,,74100,1715200500,10.940634513601992,,-5499.9844,,-23500.0,,8000
,,-162.55284,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.52254,,,,,,,,,,,,,,,74100,1715200500,12.017178673826123,,-5499.9844,,-17499.984,,8000
,,179.3969,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.45643,,,,,,,,,,,,,,,74100,1715200500,10.106736813357884,,500.01562,,-47500.0,,8000
,,179.3097,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.45643,,,,,,,,,,,,,,,74100,1715200500,10.895512567682005,,500.01562,,-41500.0,,8000
,,179.19304,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.91637,-97.45643,,,,,,,,,,,,,,,74100,1715200500,12.749627738535764,,500.01562,,-35500.0,,8000
,,179.02895,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.970364,-97.45643,,,,,,,,,,,,,,,74100,1715200500,13.946546149067672,,500.01562,,-29500.0,,8000
,,178.78108,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.45643,,,,,,,,,,,,,,,74100,1715200500,15.794401229819414,,500.01562,,-23500.0,,8000
,,178.36337,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.45643,,,,,,,,,,,,,,,74100,1715200500,13.558582335486022,,500.01562,,-17499.984,,8000
,,173.07277,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.754387,-97.39032,,,,,,,,,,,,,,,74100,1715200500,11.905355273636815,,6500.0156,,-53499.992,,8000
,,172.2079,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.39032,,,,,,,,,,,,,,,74100,1715200500,11.476653910825576,,6500.0156,,-47500.0,,8000
,,171.09827,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.39032,,,,,,,,,,,,,,,74100,1715200500,11.873574066809624,,6500.0156,,-41500.0,,8000
,,169.62413,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.91637,-97.39032,,,,,,,,,,,,,,,74100,1715200500,13.84899592166903,,6500.0156,,-35500.0,,8000
,,167.57402,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.970364,-97.39032,,,,,,,,,,,,,,,74100,1715200500,17.356432336126545,,6500.0156,,-29500.0,,8000
,,164.53874,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.39032,,,,,,,,,,,,,,,74100,1715200500,17.77646660631399,,6500.0156,,-23500.0,,8000
,,159.6235,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.39032,,,,,,,,,,,,,,,74100,1715200500,15.800323732060633,,6500.0156,,-17499.984,,8000
,,166.84903,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.754387,-97.32422,,,,,,,,,,,,,,,74100,1715200500,11.943494289622265,,12500.016,,-53499.992,,8000
,,165.25642,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.80838,-97.32422,,,,,,,,,,,,,,,74100,1715200500,12.884789686429997,,12500.016,,-47500.0,,8000
,,163.23743,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.862373,-97.32422,,,,,,,,,,,,,,,74100,1715200500,12.841824055525876,,12500.016,,-41500.0,,8000
,,160.60216,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.91637,-97.32422,,,,,,,,,,,,,,,74100,1715200500,16.911846833630477,,12500.016,,-35500.0,,8000
,,157.03621,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.970364,-97.32422,,,,,,,,,,,,,,,74100,1715200500,21.62665415665373,,12500.016,,-29500.0,,8000
,,151.99078,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.024353,-97.32422,,,,,,,,,,,,,,,74100,1715200500,17.925748744330804,,12500.016,,-23500.0,,8000
,,144.46227,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.078346,-97.32422,,,,,,,,,,,,,,,74100,1715200500,14.8472163475368,,12500.016,,-17499.984,,8000
,,132.61398,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,35.13234,-97.32422,,,,,,,,,,,,,,,74100,1715200500,14.850866785180301,,12500.016,,-11499.984,,8000
,,160.92488,,,2024-05-08 20:35:00,633344000,,0,4,8000,,11,34.754387,-97.25812,,,,,,,,,,,,,,,74100,1715200500,12.726966748785799,,18500.016,,-53499.992,,8000
